> ls -d edu.ru 
[ns.msu.ru]
 edu.ru.                        SOA    ns.informika.ru hostmaster.informika.ru. (3018030303 43200 7200 1468800 172800)
 gymnasium-reutov               CNAME  gymnasium-reutov.ru
 www.gymnasium-reutov           CNAME  gymnasium-reutov.ru
 herzen                         NS     ns2.ptspb.ru                  
 ns1.herzen                     A      194.226.211.81
 historydoc                     NS     dns1.yandex.ru                
 historydoc                     NS     dns2.yandex.ru                
 htk                            NS     ns0.intobs.ru                 
 htk                            NS     ns1.intobs.ru                 
 iba                            NS     ns3.nic.ru                    
 iba                            NS     ns4.nic.ru                    
 iba                            NS     ns8.nic.ru                    
 ibi                            NS     ns1.peterhost.ru              
 ibi                            NS     ns2.peterhost.ru              
 ict                            A      194.226.215.207
 ict                            MX     10   ict.edu.ru
 ict                            MX     20   relay.informika.ru
 www.ict                        A      194.226.215.207
 ict4um                         A      194.226.214.25
 en.ict4um                      A      194.226.214.25
 ru.ict4um                      A      194.226.214.25
 www.ict4um                     A      194.226.214.25
 icttest                        MX     5    relay.informika.ru
 icttest                        A      194.226.215.216
 www.icttest                    A      194.226.215.216
 icttest-old                    A      85.142.20.195
 icttest2                       A      194.226.215.216
 idk                            NS     dns6.pointhq.com              
 idk                            NS     dns8.pointhq.com              
 idk                            NS     dns9.pointhq.com              
 idk                            NS     dns10.pointhq.com             
 idk                            NS     dns11.pointhq.com             
 iek                            NS     ns1.hc.ru                     
 iek                            NS     ns2.hc.ru                     
 il                             NS     ns1.afraid.org                
 il                             NS     ns2.afraid.org                
 il                             NS     ns3.afraid.org                
 il                             NS     ns4.afraid.org                
 ilc                            NS     ns.ilc.edu.ru                 
 ilc                            NS     ns1.kroft.ru                  
 ns.ilc                         A      93.180.55.28
 imba                           NS     NS1.HT-SYSTEMS.RU             
 imba                           NS     NS2.HT-SYSTEMS.RU             
 imc                            NS     ns1.selectel.org              
 imc                            NS     ns2.selectel.org              
 imc                            NS     ns3.selectel.org              
 imc                            NS     ns4.selectel.org              
 imc-peterhof                   NS     ns1.agava.ru                  
 imc-peterhof                   NS     ns2.agava.ru                  
 immunology                     NS     ns1.firstvds.ru               
 immunology                     NS     ns2.firstvds.ru               
 in                             A      85.142.23.92
 *.in                           A      85.142.23.92
 resh.in                        CNAME  resh.edu.ru
 info                           A      80.250.164.82
 innopolis                      NS     ns.masterhost.ru              
 innopolis                      NS     ns1.masterhost.ru             
 innopolis                      NS     ns2.masterhost.ru             
 innov                          A      194.226.214.8
 int                            NS     ns1.hosting.reg.ru            
 int                            NS     ns2.hosting.reg.ru            
 integration                    NS     dns1.netbreeze.net            
 integration                    NS     dns2.netbreeze.net            
 integration                    NS     dns3.netbreeze.net            
 interlingua                    NS     dns1.pointhq.com              
 interlingua                    NS     dns2.pointhq.com              
 interlingua                    NS     dns3.pointhq.com              
 interlingua                    NS     dns4.pointhq.com              
 interlingua                    NS     dns5.pointhq.com              
 ipk                            NS     ns2.zoneedit.com              
 ipk                            NS     ns17.zoneedit.com             
 ipl                            NS     ns1.beget.com                 
 ipl                            NS     ns1.beget.pro                 
 ipl                            NS     ns2.beget.com                 
 ipl                            NS     ns2.beget.pro                 
 ISMEDIATEKA                    NS     dns1.yandex.ru                
 ISMEDIATEKA                    NS     dns2.yandex.ru                
 ispp                           NS     ns.rwiufc.spb.ru              
 ispp                           NS     ns1.rwiufc.spb.ru             
 istu                           NS     ns.icc.ru                     
 istu                           NS     ns.istu.edu.ru                
 ns.istu                        A      62.76.19.33
 it-course                      NS     dns1.zenon.net                
 it-course                      NS     dns2.zenon.net                
 italy-russia                   A      194.226.214.25
 it.italy-russia                A      194.226.214.25
 www.italy-russia               A      194.226.214.25
 ito                            NS     ns1.ito.org.ru                
 ito                            NS     ns2.ito.org.ru                
 iuo                            NS     ns.runnet.ru                  
 iuo                            NS     ns2.runnet.ru                 
 iuo                            NS     ns3.runnet.ru                 
 iup                            NS     ns1.mydomain.com              
 iup                            NS     ns2.mydomain.com              
 iup                            NS     ns3.mydomain.com              
 iup                            NS     ns4.mydomain.com              
 ivanishevo                     NS     ns1.beget.ru                  
 ivanishevo                     NS     ns2.beget.ru                  
 JURNAL                         NS     dns1.yandex.ru                
 JURNAL                         NS     dns2.yandex.ru                
 kalinka                        NS     ns.masterhost.ru              
 kalinka                        NS     ns1.masterhost.ru             
 kalinka                        NS     ns2.masterhost.ru             
 kbsaa                          NS     ns8.zoneedit.com              
 kbsaa                          NS     ns9.zoneedit.com              
 kempc                          NS     dns1.yandex.net               
 kempc                          NS     dns2.yandex.net               
 kfosu                          NS     ns3-l3.nic.ru                 
 kfosu                          NS     ns4-l3.nic.ru                 
 kfosu                          NS     ns8-l3.nic.ru                 
 kgufkst                        NS     dns1.yandex.net               
 kgufkst                        NS     dns2.yandex.net               
 kmk                            NS     NS1.DIGITALOCEAN.COM          
 kmk                            NS     NS2.DIGITALOCEAN.COM          
 kmk                            NS     NS3.DIGITALOCEAN.COM          
 knt                            NS     ns.masterhost.ru              
 knt                            NS     ns1.masterhost.ru             
 knt                            NS     ns2.masterhost.ru             
 koiro                          NS     ns2.baltinform.ru             
 koiro                          NS     backup.baltinform.ru          
 kolpino                        NS     ns.runnet.ru                  
 kolpino                        NS     ns2.runnet.ru                 
 kors-ds                        NS     ns.masterhost.ru              
 kors-ds                        NS     ns1.masterhost.ru             
 kors-ds                        NS     ns2.masterhost.ru             
 kostroma                       NS     ns1.ihc.ru                    
 kostroma                       NS     ns2.ihc.ru                    
 kotovsk                        NS     ns1.vanet.ru                  
 kotovsk                        NS     ns2.vanet.ru                  
 kozinka                        NS     ns1.ucoz.net                  
 kozinka                        NS     ns2.ucoz.net                  
 kpc                            A      194.226.215.67
 www.kpc                        A      194.226.215.67
 kpribor                        NS     ns1.1gb.ru                    
 kpribor                        NS     ns2.1gb.ru                    
 KRASNOE                        NS     ns3.nic.ru                    
 KRASNOE                        NS     ns4.nic.ru                    
 KRASNOE                        NS     ns8.nic.ru                    
 krctc                          NS     dns1.yandex.net               
 krctc                          NS     dns2.yandex.net               
 krmt                           NS     dns1.yandex.net               
 krmt                           NS     dns2.yandex.net               
 krona                          NS     ns1.applehost.ru              
 krona                          NS     ns2.applehost.ru              
 krsel                          NS     ns1.selectel.org              
 krsel                          NS     ns2.selectel.org              
 krsel                          NS     ns3.selectel.org              
 krsel                          NS     ns4.selectel.org              
 ksaa                           NS     dns1.yandex.net               
 ksaa                           NS     dns2.yandex.net               
 ksi                            NS     dns1.yandex.net               
 ksi                            NS     dns2.yandex.net               
 kst                            NS     dns1.yandex.net               
 kst                            NS     dns2.yandex.net               
 kstu                           NS     dns1.yandex.ru                
 kstu                           NS     dns2.yandex.ru                
 ksu                            NS     ns.ksu.edu.ru                 
 ns.ksu                         A      85.113.210.170
 ktk                            NS     ns.masterhost.ru              
 ktk                            NS     ns1.masterhost.ru             
 ktk                            NS     ns2.masterhost.ru             
 kursy                          NS     ns5.hosting.reg.ru            
 kursy                          NS     ns6.hosting.reg.ru            
 kursy-perm                     NS     ns1.p3.ru                     
 kursy-perm                     NS     ns2.p3.ru                     
 landscape                      NS     ns02.parking.ru               
 landscape                      NS     ns03.parking.ru               
 language                       NS     dns1.yandex.ru                
 language                       NS     dns2.yandex.ru                
 law                            NS     ns.pu.ru                      
 law                            NS     ns.law.edu.ru                 
 law                            NS     ns.runnet.ru                  
 law                            NS     ns2.pu.ru                     
 ns.law                         A      195.70.209.3
 lebedushka                     NS     ns.masterhost.ru              
 lebedushka                     NS     ns1.masterhost.ru             
 lebedushka                     NS     ns2.masterhost.ru             
 lectorium                      NS     ns1.dnsynergy.org             
 lectorium                      NS     ns1.mastertel.ru              
 lectorium                      NS     ns2.dnsynergy.org             
 lectorium                      NS     ns4.mastertel.ru              
 LECTURES                       NS     dns1.yandex.ru                
 LECTURES                       NS     dns2.yandex.ru                
 LEKOTEKA                       NS     dns1.yandex.ru                
 LEKOTEKA                       NS     dns2.yandex.ru                
 lic27                          NS     ns8.zoneedit.com              
 lic27                          NS     ns18.zoneedit.com             
 liceum21                       NS     ns.masterhost.ru              
 liceum21                       NS     ns1.masterhost.ru             
 liceum21                       NS     ns2.masterhost.ru             
 liceum23                       NS     ns1.eserver-ru.com            
 liceum23                       NS     ns2.eserver-ru.com            
 liceum23                       NS     ns3.eserver-ru.com            
 liceum23                       NS     ns4.eserver-ru.com            
 liceynm                        A      194.226.215.67
 www.liceynm                    A      194.226.215.67
 lider                          NS     ns3.nic.ru                    
 lider                          NS     ns4.nic.ru                    
 lider                          NS     ns8.nic.ru                    
 lingva                         NS     ns1.dnsynergy.org             
 lingva                         NS     ns1.mastertel.ru              
 lingva                         NS     ns2.dnsynergy.org             
 lingva                         NS     ns4.mastertel.ru              
 linvit                         NS     ns.masterhost.ru              
 linvit                         NS     ns1.masterhost.ru             
 linvit                         NS     ns2.masterhost.ru             
 list                           A      194.226.214.8
 www.list                       A      194.226.214.8
 litera                         NS     dns1.yandex.ru                
 litera                         NS     dns2.yandex.ru                
 lmsh                           NS     pns21.cloudns.net             
 lmsh                           NS     pns22.cloudns.net             
 lmsh                           NS     pns23.cloudns.net             
 lmsh                           NS     pns24.cloudns.net             
 lyc1                           A      84.22.143.82
 ftp.lyc1                       A      84.22.143.82
 mail.lyc1                      A      84.22.143.82
 netschool.lyc1                 A      84.22.143.82
 www.lyc1                       A      84.22.143.82
 lyceum                         NS     ns.lyceum.edu.ru              
 lyceum                         NS     ns2.informika.ru              
 ns.lyceum                      A      178.215.68.50
 lyceum45                       NS     ns1.vline.ru                  
 lyceum45                       NS     ns2.vline.ru                  
 lyceumishim                    NS     dns1.yandex.ru                
 lyceumishim                    NS     dns2.yandex.ru                
 magu                           NS     ns.mels.ru                    
 magu                           NS     ns1.mels.ru                   
 mail                           A      82.137.137.130
 makarenko                      A      194.226.215.67
 www.makarenko                  A      194.226.215.67
 map                            NS     ns1.dnsynergy.org             
 map                            NS     ns1.mastertel.ru              
 map                            NS     ns2.dnsynergy.org             
 map                            NS     ns4.mastertel.ru              
 maps                           CNAME  www.edu.ru
 marketing                      NS     ns.educore.ru                 
 marketing                      NS     ns2.educore.ru                
 marstu                         NS     ns1.marstu.net                
 marstu                         NS     ns2.marstu.net                
 masu                           NS     ns.mels.ru                    
 masu                           NS     ns1.mels.ru                   
 matem                          NS     ns0.intobs.ru                 
 matem                          NS     ns1.intobs.ru                 
 math                           NS     dns1.yandex.ru                
 math                           NS     dns2.yandex.ru                
 mdou393                        NS     ns1.ucoz.net                  
 mdou393                        NS     ns2.ucoz.net                  
 media                          NS     dns1.yandex.ru                
 media                          NS     dns2.yandex.ru                
 megacampus                     NS     ns1.dnsynergy.org             
 megacampus                     NS     ns1.mastertel.ru              
 megacampus                     NS     ns2.dnsynergy.org             
 megacampus                     NS     ns4.mastertel.ru              
 megionschool3                  NS     ns1.ucoz.net                  
 megionschool3                  NS     ns2.ucoz.net                  
 mephi                          NS     ns.mephi.ru                   
 mephi                          NS     agora.mephi.ru                
 meridian                       NS     ns1.mchost.ru                 
 meridian                       NS     ns2.mchost.ru                 
 meridian                       NS     ns3.mchost.ru                 
 meridian                       NS     ns4.mchost.ru                 
 mesh                           A      185.141.124.18
 mesh-stable                    A      185.141.124.19
 metk                           NS     ns1.usedns.com                
 metk                           NS     ns2.usedns.com                
 metodist                       NS     dns1.yandex.ru                
 metodist                       NS     dns2.yandex.ru                
 mfpi                           NS     ns1.dnsynergy.org             
 mfpi                           NS     ns1.mastertel.ru              
 mfpi                           NS     ns2.dnsynergy.org             
 mfpi                           NS     ns4.mastertel.ru              
 mfua                           NS     dns1.zenon.net                
 mfua                           NS     dns2.zenon.net                
 mgaps                          NS     ns1.agava.ru                  
 mgaps                          NS     ns2.agava.ru                  
 mhpi                           NS     ns1.spaceweb.ru               
 mhpi                           NS     ns2.spaceweb.ru               
 mibo                           NS     ns1.jino.ru                   
 mibo                           NS     ns2.jino.ru                   
 miei                           NS     dns1.yandex.net               
 miei                           NS     dns2.yandex.net               
 miem                           NS     mx.hse.ru                     
 miem                           NS     mx1.hse.ru                    
 miep                           NS     dns1.zenon.net                
 miep                           NS     dns2.zenon.net                
 MIG19                          NS     ns.uic.ru                     
 MIG19                          NS     ns1.uic.ru                    
 mih                            NS     ns13.zoneedit.com             
 mih                            NS     ns17.zoneedit.com             
 mioo                           NS     dns1.yandex.ru                
 mioo                           NS     dns2.yandex.ru                
 mirea                          NS     ns.mirea.edu.ru               
 mirea                          NS     ns2.mirea.edu.ru              
 ns.mirea                       A      193.41.140.39
 ns2.mirea                      A      193.41.140.34
 moi                            NS     ns1.dnsynergy.org             
 moi                            NS     ns1.mastertel.ru              
 moi                            NS     ns2.dnsynergy.org             
 moi                            NS     ns4.mastertel.ru              
 molbiol                        NS     dns1.zenon.net                
 molbiol                        NS     dns2.zenon.net                
 monada                         NS     ns1.fastdns.hosting           
 monada                         NS     ns2.fastdns.hosting           
 monada                         NS     ns3.fastdns.hosting           
 monitoring                     A      77.73.31.223
 moodle153                      NS     ns.masterhost.ru              
 moodle153                      NS     ns1.masterhost.ru             
 moodle153                      NS     ns2.masterhost.ru             
 MOS                            NS     dns1.yandex.ru                
 MOS                            NS     dns2.yandex.ru                
 mou16                          NS     ns1.timeweb.ru                
 mou16                          NS     ns2.timeweb.ru                
 mou16                          NS     ns3.timeweb.org               
 mou16                          NS     ns4.timeweb.org               
 mpc                            MX     10   ASPMX.L.GOOGLE.COM
 mpc                            MX     20   ALT1.ASPMX.L.GOOGLE.COM
 mpc                            MX     30   ALT2.ASPMX.L.GOOGLE.COM
 mpc                            MX     40   ASPMX2.GOOGLEMAIL.COM
 mpc                            MX     50   ASPMX3.GOOGLEMAIL.COM
 info.mpc                       CNAME  ghs.google.com
 mpe                            NS     ns1.hc.RU                     
 mpe                            NS     ns2.hc.RU                     
 mpgu                           NS     ns.tascom.ru                  
 mpgu                           NS     ns2.tascom.ru                 
 mrg                            A      194.226.214.30
 mrmt                           NS     ns1.afraid.org                
 mrmt                           NS     ns2.afraid.org                
 mrmt                           NS     ns3.afraid.org                
 mrmt                           NS     ns4.afraid.org                
 mrso                           A      194.226.214.233
 *.mrso                         A      194.226.215.201
 help.mrso                      A      194.226.214.233
 mrso2                          A      85.142.23.52
 ms45                           NS     ns.relline.ru                 
 ms45                           NS     ns.mosuzedu.ru                
 ms45                           NS     ns3.mosuzedu.ru               
 ms45                           NS     phoenix.ms45.edu.ru           
 phoenix.ms45                   A      62.117.117.10
 msgi                           CNAME  www.msgi.info
 www.msgi                       CNAME  www.msgi.info
 msgi-yar                       NS     ns3.nic.ru                    
 msgi-yar                       NS     ns4.nic.ru                    
 msgi-yar                       NS     ns8.nic.ru                    
 msgpa                          CNAME  msgpa.ru
 mshu                           NS     ns.mels.ru                    
 mshu                           NS     ns1.mels.ru                   
 mspi                           NS     ns.masterhost.ru              
 mspi                           NS     ns1.masterhost.ru             
 mspi                           NS     ns2.masterhost.ru             
 mspu                           NS     ns.mels.ru                    
 mspu                           NS     ns1.mels.ru                   
 mstu                           NS     ns.mstu.edu.ru                
 mstu                           NS     ns.murman.ru                  
 ns.mstu                        A      95.54.199.14
 msu                            NS     ns3-l3.nic.ru                 
 msu                            NS     ns4-l3.nic.ru                 
 msu                            NS     ns8-l3.nic.ru                 
 MTI                            NS     ns3-l3.nic.ru                 
 MTI                            NS     ns4-l3.nic.ru                 
 MTI                            NS     ns8-l3.nic.ru                 
 MTI                            NS     ns34-cloud.nic.ru             
 MTI                            NS     ns38-cloud.nic.ru             
 muctr                          NS     ns.muctr.net                  
 muctr                          NS     ns2.muctr.net                 
 muiv                           NS     ns3-l3.nic.ru                 
 muiv                           NS     ns4-l3.nic.ru                 
 muiv                           NS     ns8-l3.nic.ru                 
 muiv                           NS     ns34-cloud.nic.ru             
 muiv                           NS     ns38-cloud.nic.ru             
 murmedk                        NS     ns.mels.ru                    
 murmedk                        NS     ns1.mels.ru                   
 murmedk                        NS     ns2.mels.ru                   
 museum                         NS     dns1.yandex.ru                
 museum                         NS     dns2.yandex.ru                
 music                          NS     dns1.yandex.ru                
 music                          NS     dns2.yandex.ru                
 myschool44                     NS     ns1.reg.ru                    
 myschool44                     NS     ns2.reg.ru                    
 NACHALKA                       NS     dns1.yandex.ru                
 NACHALKA                       NS     dns2.yandex.ru                
 nadezhda                       NS     ns1.fischersports.biz         
 nadezhda                       NS     ns2.fischersports.biz         
 nano                           NS     ns1.mydomain.com              
 nano                           NS     ns2.mydomain.com              
 nano                           NS     ns3.mydomain.com              
 nano                           NS     ns4.mydomain.com              
 nature                         NS     dns1.yandex.ru                
 nature                         NS     dns2.yandex.ru                
 neftschool2                    NS     ns8.zoneedit.com              
 neftschool2                    NS     ns13.zoneedit.com             
 nelidovo                       NS     ns.hostland.ru                
 nelidovo                       NS     ns3.hostland.ru               
 nerungri                       NS     neruo.nerungri.edu.ru         
 neruo.nerungri                 A      79.133.68.53
 news                           CNAME  www.edu.ru
 nf-ugatu                       NS     ns8.zoneedit.com              
 nf-ugatu                       NS     ns9.zoneedit.com              
 nh91                           NS     dns1.yandex.ru                
 nh91                           NS     dns2.yandex.ru                
 nihc                           NS     ns1.masterhost.ru             
 nihc                           NS     ns2.masterhost.ru             
 nik                            NS     ns3.nic.ru                    
 nik                            NS     ns4.nic.ru                    
 nik                            NS     ns8.nic.ru                    
 nmc                            NS     ns1.jino.ru                   
 nmc                            NS     ns2.jino.ru                   
 nmk                            NS     ns.nmk.edu.ru                 
 nmk                            NS     ns1.nmk.edu.ru                
 ns.nmk                         A      89.189.129.66
 ns1.nmk                        A      89.189.130.66
 nmmsgi                         NS     ns3.nic.ru                    
 nmt                            NS     ns.nmt.edu.ru                 
 nmt                            NS     ns1.nmt.edu.ru                
 ns.nmt                         A      89.189.129.66
 ns1.nmt                        A      89.189.130.66
 npi                            NS     ns.npi.edu.ru                 
 npi                            NS     ns4-l3.nic.ru                 
 npi                            NS     ns8-l3.nic.ru                 
 ns.npi                         A      83.239.39.162
 npk                            NS     ns1.peterhost.ru              
 npk                            NS     ns2.peterhost.ru              
 nppk                           NS     ns1.hostinger.ru              
 nppk                           NS     ns2.hostinger.ru              
 nppk                           NS     ns3.hostinger.ru              
 nppk                           NS     ns4.hostinger.ru              
 nrcki                          NS     users.nrcki.edu.ru            
 nrcki                          NS     kiam-server.kiam.ru           
 users.nrcki                    A      144.206.6.228
 nsau                           NS     ns1.nsau.edu.ru               
 nsau                           NS     ns2.nsau.edu.ru               
 nsau                           NS     ns3.nsau.edu.ru               
 ns1.nsau                       A      178.49.132.79
 ns2.nsau                       A      81.1.217.167
 ns3.nsau                       A      178.49.137.174
 nsawt                          NS     ns.hostland.ru                
 nsawt                          NS     ns3.hostland.ru               
 nsc                            NS     ns.runnet.ru                  
 nsc                            NS     ns2.runnet.ru                 
 ntgp                           NS     ns3-l3.nic.ru                 
 ntgp                           NS     ns4-l3.nic.ru                 
 ntgp                           NS     ns8-l3.nic.ru                 
 ntgp                           NS     ns34-cloud.nic.ru             
 ntgp                           NS     ns38-cloud.nic.ru             
 nursing                        NS     ns1.peterhost.ru              
 nursing                        NS     ns2.peterhost.ru              
 nvschool10                     NS     ns1.webguard.pro              
 nvschool10                     NS     ns2.webguard.pro              
 ocdttbdd                       NS     dns1.yandex.net               
 ocdttbdd                       NS     dns2.yandex.net               
 ogk                            NS     ns.ogk.edu.ru                 
 ogk                            NS     ns2.ogk.edu.ru                
 ogk                            NS     ns2.trifle.net                
 ns.ogk                         A      95.78.255.84
 ns2.ogk                        A      92.255.240.115
 ogonek89                       NS     ns.masterhost.ru              
 ogonek89                       NS     ns1.masterhost.ru             
 ogonek89                       NS     ns2.masterhost.ru             
 oimsla                         NS     ns.esoo.ru                    
 oimsla                         NS     ns3.esoo.ru                   
 oko                            NS     ns.oko.edu.ru                 
 oko                            NS     ns.runnet.ru                  
 ns.oko                         A      85.143.100.1
 olhovka-45                     NS     ns.masterhost.ru              
 olhovka-45                     NS     ns1.masterhost.ru             
 olhovka-45                     NS     ns2.masterhost.ru             
 omsk                           NS     ns.omsk.edu.ru                
 omsk                           NS     ns2.omkc.ru                   
 ns.omsk                        A      217.25.215.228
 online                         NS     ns.elcom.spb.ru               
 online                         NS     ns.tune-it.ru                 
 online                         NS     orion.ifmo.ru                 
 openschool10                   NS     ns1.spaceweb.ru               
 openschool10                   NS     ns2.spaceweb.ru               
 openschool10                   NS     ns3.spaceweb.pro              
 openschool10                   NS     ns4.spaceweb.pro              
 optics                         NS     ns.optics.edu.ru              
 optics                         NS     ns.agafonov.pp.ru             
 ns.optics                      A      212.193.52.63
 optimus                        NS     ns3.setname.com               
 optimus                        NS     ns4.setname.com               
 orenschool21                   NS     ns0.intobs.ru                 
 orenschool21                   NS     ns1.intobs.ru                 
 os                             A      62.76.166.20
 osoko                          A      62.76.166.20
 test.osoko                     A      62.76.166.20
 www.test.osoko                 A      62.76.166.20
 www.osoko                      A      62.76.166.20
 p-rcenter                      NS     ns1.timeweb.ru                
 p-rcenter                      NS     ns2.timeweb.ru                
 pedsovet                       NS     dns1.yandex.ru                
 pedsovet                       NS     dns2.yandex.ru                
 perm                           NS     lhosting.pstu.ru              
 perm                           NS     lhosting2.pstu.ru             
 person                         NS     dns1.yandex.ru                
 person                         NS     dns2.yandex.ru                
 pfhd                           NS     ns1.cbias.ru                  
 pfhd                           NS     ns2.cbias.ru                  
 pfhd                           NS     ns3.cbias.ru                  
 pfu                            NS     ns.pfu.edu.ru                 
 pfu                            NS     ns2.pfu.edu.ru                
 ns.pfu                         A      80.250.174.254
 ns2.pfu                        A      193.232.218.194
 pgia2                          NS     ns1.reg.ru                    
 pgia2                          NS     ns2.reg.ru                    
 pgtk                           NS     ns0.xname.org                 
 pgtk                           NS     ns1.xname.org                 
 pgtk                           NS     ahilles.pgtk.edu.ru           
 ahilles.pgtk                   A      176.196.207.58
 phys                           NS     ns.runnet.ru                  
 phys                           NS     ns2.runnet.ru                 
 physics                        NS     ns.runnet.ru                  
 physics                        NS     ns2.runnet.ru                 
 pkgh                           NS     jay.ns.cloudflare.com         
 pkgh                           NS     edna.ns.cloudflare.com        
 pl63                           NS     ns.pl63.edu.ru                
 pl63                           NS     ns2.informika.ru              
 ns.pl63                        A      176.114.128.58
 pmpc                           MX     10   ms75104318.msv1.invalid.outlook.com
 pnu                            NS     ns.khb.ru                     
 pnu                            NS     ns.khstu.ru                   
 popovka                        CNAME  popovka.edumsko.ru
 crawler.portal                 A      194.226.214.103
 images.portal                  A      194.226.214.101
 info.portal                    A      194.226.214.102
 portfolio                      NS     ns.elcom.spb.ru               
 portfolio                      NS     ns.tune-it.ru                 
 portfolio                      NS     orion.ifmo.ru                 
 ppi-esa                        NS     ns8.zoneedit.com              
 ppi-esa                        NS     ns16.zoneedit.com             
 premier                        NS     ns.mtw.ru                     
 premier                        NS     ns1.mtw.ru                    
 PRESCHOOL                      NS     dns1.yandex.ru                
 PRESCHOOL                      NS     dns2.yandex.ru                
 president                      CNAME  school-president.ru
 www.president                  CNAME  school-president.ru
 priem                          A      85.143.100.11
 probaege                       NS     dns1.yandex.ru                
 probaege                       NS     dns2.yandex.ru                
 professora                     NS     ns.runnet.ru                  
 professora                     NS     ns.lti-gti.ru                 
 profi                          NS     dns1.yandex.ru                
 profi                          NS     dns2.yandex.ru                
 profiles                       NS     dns1.yandex.ru                
 profiles                       NS     dns2.yandex.ru                
 proftime                       NS     dns.fastdns24.com             
 proftime                       NS     dns2.fastdns24.org            
 proftime                       NS     dns3.fastdns24.eu             
 proftime                       NS     dns4.fastdns24.link           
 prok                           NS     ns1.itrm.ru                   
 prok                           NS     ns2.itrm.ru                   
 psiplus                        A      85.142.23.15
 www.psiplus                    A      85.142.23.15
 psychologia                    NS     dns.fastdns24.com             
 psychologia                    NS     dns2.fastdns24.org            
 psychologia                    NS     dns3.fastdns24.eu             
 psychologia                    NS     dns4.fastdns24.link           
 pushkin                        NS     ns.pushkin.institute          
 pushkin                        NS     ns4-l3.nic.ru                 
 pushkin                        NS     ns8-l3.nic.ru                 
 quality                        A      194.226.214.25
 www.quality                    A      194.226.214.25
 rabotki                        NS     dns1.yandex.net               
 rabotki                        NS     dns2.yandex.net               
 radosti                        NS     ns.masterhost.ru              
 radosti                        NS     ns1.masterhost.ru             
 radosti                        NS     ns2.masterhost.ru             
 raduga                         NS     ns1.ucoz.net                  
 raduga                         NS     ns2.ucoz.net                  
 rao                            NS     dns1.yandex.ru                
 rao                            NS     dns2.yandex.ru                
 raps                           NS     ns1.raps.edu.ru               
 raps                           NS     ns2.informika.ru              
 ns1.raps                       A      178.209.119.16
 rating                         A      193.27.215.64
 razd-ds32                      NS     ns.masterhost.ru              
 razd-ds32                      NS     ns1.masterhost.ru             
 razd-ds32                      NS     ns2.masterhost.ru             
 rbsoh                          NS     ns1.beget.ru                  
 rbsoh                          NS     ns2.beget.ru                  
 rcdop                          NS     dns1.yandex.net               
 rcdop                          NS     dns2.yandex.net               
 rcenter                        NS     ns1.1gb.ru                    
 rcenter                        NS     ns2.1gb.ru                    
 rdt                            NS     dns1.netbreeze.net            
 rdt                            NS     dns2.netbreeze.net            
 rdt                            NS     dns3.netbreeze.net            
 real-estate                    NS     ns1.beget.ru                  
 real-estate                    NS     ns2.beget.ru                  
 rector38                       NS     ns3-l3.nic.ru                 
 rector38                       NS     ns4-l3.nic.ru                 
 rector38                       NS     ns8-l3.nic.ru                 
 rector38                       NS     ns34-cloud.nic.ru             
 rector38                       NS     ns38-cloud.nic.ru             
 region                         NS     dns1.yandex.ru                
 region                         NS     dns2.yandex.ru                
 resh                           MX     10   relay.informika.ru
 resh                           A      185.141.124.71
 resh                           A      185.141.124.73
 2.resh                         A      194.226.214.60
 apkpro.resh                    CNAME  resh.edu.ru
 backend1.resh                  A      10.100.0.123
 backend2.resh                  A      10.100.0.122
 backend3.resh                  A      10.100.0.119
 backend4.resh                  A      10.100.0.116
 backup.resh                    A      10.100.0.133
 db1.resh                       A      10.100.0.131
 demo.resh                      A      85.142.23.41
 doc.resh                       A      178.132.206.34
 expert.resh                    A      185.141.124.71
 frontend1.resh                 A      10.100.0.127
 frontend2.resh                 A      10.100.0.107
 queue1.resh                    A      10.100.0.108
 stream.resh                    A      85.142.23.40
 stream1.resh                   A      10.100.0.101
 stream2.resh                   A      10.100.0.120
 v2015.resh                     A      85.142.23.41
 *.v2015.resh                   A      85.142.23.41
 vbackend1.resh                 A      10.100.0.121
 vbackend2.resh                 A      10.100.0.109
 vbackend3.resh                 A      10.100.0.113
 vbackend4.resh                 A      10.100.0.114
 vdb1.resh                      A      10.100.0.112
 vfrontend1.resh                A      10.100.0.130
 vfrontend2.resh                A      10.100.0.110
 video.resh                     A      185.141.124.98
 video.resh                     A      185.141.124.100
 vqueue1.resh                   A      10.100.0.117
 www.resh                       CNAME  resh.edu.ru
 resh2016                       A      85.142.23.112
 rgmt                           NS     ns1.spaceweb.ru               
 rgmt                           NS     ns2.spaceweb.ru               
 rgutis                         NS     ns3.fastvps.ru                
 rgutis                         NS     ns4.fastvps.ru                
 rimkor                         NS     ns1.netfox.ru                 
 rimkor                         NS     ns2.netfox.ru                 
 rimkor                         NS     ns3.netfox.ru                 
 rkig                           NS     ns1.taurida.net               
 rkig                           NS     ns2.taurida.net               
 rmc                            NS     ns1.simplecloud.ru            
 rmc                            NS     ns2.simplecloud.ru            
 robots                         NS     dns1.zenon.net                
 robots                         NS     dns2.zenon.net                
 rosnou                         NS     ns.rosnou.ru                  
 rostochek                      NS     ns.masterhost.ru              
 rostochek                      NS     ns1.masterhost.ru             
 rostochek                      NS     ns2.masterhost.ru             
 rpu                            NS     ns.masterhost.ru              
 rpu                            NS     ns1.masterhost.ru             
 rpu                            NS     ns2.masterhost.ru             
